Gene,Rep,Temp.hot,Mom.is.SD,N.off.SD,N.off.total
2569,2,0,0,151,389
2569,1,0,1,61,170
2569,2,0,1,120,347
2570,1,0,0,63,98
2570,2,0,0,340,644
2570,1,0,1,121,203
2570,2,0,1,410,764
2571,1,0,0,29,46
2571,2,0,0,118,175
2571,1,0,1,56,78
2571,2,0,1,130,191
2572,1,0,0,20,51
2572,2,0,0,143,249
2572,1,0,1,49,81
2572,2,0,1,140,224
2573,1,0,0,71,140
2573,2,0,0,329,694
2573,1,0,1,130,254
2573,2,0,1,443,887
2574,1,0,0,21,32
2574,2,0,0,105,172
2574,1,0,1,40,66
2574,2,0,1,107,184
2575,1,0,0,76,122
2575,2,0,0,421,773
2575,1,0,1,159,263
2575,2,0,1,479,805
2576,1,0,0,776,1299
2576,2,0,0,4194,7843
2576,1,0,1,1472,2566
2576,2,0,1,3666,6477
2577,1,0,0,31,64
2577,2,0,0,129,284
2577,1,0,1,44,98
2577,2,0,1,135,263
2578,1,0,0,59,95
2578,2,0,0,187,399
2578,1,0,1,49,115
2578,2,0,1,177,360
2579,1,0,0,6,17
2579,2,0,0,42,74
2579,1,0,1,15,23
2579,2,0,1,37,81
2580,1,0,0,129,294
2580,2,0,0,502,1295
2580,1,0,1,213,463
2580,2,0,1,474,1333
2581,1,0,0,6,11
2581,2,0,0,31,87
2581,1,0,1,18,31
2581,2,0,1,40,87
2582,1,0,0,220,475
2582,2,0,0,864,1582
2582,1,0,1,405,692
2582,2,0,1,875,1496
2583,1,0,0,26,48
2583,2,0,0,148,218
2583,1,0,1,53,89
2583,2,0,1,192,264
2584,1,0,0,191,372
2584,2,0,0,365,774
2584,1,0,1,299,554
2584,2,0,1,362,732
2585,1,0,0,12,34
2585,2,0,0,92,265
2585,1,0,1,33,85
2585,2,0,1,159,422
2586,1,0,0,26,62
2586,2,0,0,441,984
2586,1,0,1,169,347
2586,2,0,1,726,1473
2587,1,0,0,36,90
2587,2,0,0,492,850
2587,1,0,1,108,208
2587,2,0,1,417,758
2588,1,0,0,13,22
2588,2,0,0,90,196
2588,1,0,1,27,52
2588,2,0,1,100,205
2589,1,0,0,92,157
2589,2,0,0,438,835
2589,1,0,1,189,301
2589,2,0,1,520,876
2590,1,0,0,116,221
2590,2,0,0,338,661
2590,1,0,1,244,444
2590,2,0,1,391,686
2591,1,0,0,48,104
2591,2,0,0,179,443
2591,1,0,1,73,166
2591,2,0,1,297,610
2592,1,0,0,40,56
2592,2,0,0,289,486
2592,1,0,1,57,96
2592,2,0,1,334,570
2593,1,0,0,6,22
2593,2,0,0,73,112
2593,1,0,1,30,44
2593,2,0,1,60,114
2594,1,0,0,19,31
2594,2,0,0,40,109
2594,1,0,1,19,48
2594,2,0,1,70,126
2595,1,0,0,55,170
2595,2,0,0,386,963
2595,1,0,1,144,301
2595,2,0,1,422,941
2596,1,0,0,32,96
2596,2,0,0,272,689
2596,1,0,1,62,172
2596,2,0,1,305,727
2597,1,0,0,35,66
2597,2,0,0,135,276
2597,1,0,1,40,82
2597,2,0,1,126,219
2598,1,0,0,48,90
2598,2,0,0,122,251
2598,1,0,1,40,87
2598,2,0,1,127,249
2599,1,0,0,75,137
2599,2,0,0,278,675
2599,1,0,1,109,236
2599,2,0,1,320,686
2600,1,0,0,10,17
2600,2,0,0,58,136
2600,1,0,1,28,62
2600,2,0,1,52,116
2601,1,0,0,8,10
2601,2,0,0,42,73
2601,1,0,1,4,7
2601,2,0,1,32,46
2602,1,0,0,8,15
2602,2,0,0,50,94
2602,1,0,1,10,26
2602,2,0,1,59,108
2603,1,0,0,5,12
2603,2,0,0,42,72
2603,1,0,1,5,13
2603,2,0,1,43,73
2604,1,0,0,14,31
2604,2,0,0,50,115
2604,1,0,1,39,63
2604,2,0,1,87,138
2605,1,0,0,5,15
2605,2,0,0,262,574
2605,1,0,1,58,120
2605,2,0,1,362,642
2606,1,0,0,12,21
2606,2,0,0,317,517
2606,1,0,1,52,88
2606,2,0,1,416,692
2607,1,0,0,42,87
2607,2,0,0,117,223
2607,1,0,1,42,88
2607,2,0,1,90,172
2608,1,0,0,143,282
2608,2,0,0,564,1118
2608,1,0,1,310,551
2608,2,0,1,641,1137
2609,1,0,0,85,212
2609,2,0,0,541,1273
2609,1,0,1,200,411
2609,2,0,1,549,1243
2610,1,0,0,4,19
2610,2,0,0,17,54
2610,1,0,1,8,24
2610,2,0,1,21,59
2611,1,0,0,249,372
2611,2,0,0,402,843
2611,1,0,1,357,577
2611,2,0,1,504,983
2612,1,0,0,85,158
2612,2,0,0,534,1061
2612,1,0,1,170,315
2612,2,0,1,607,1090
2613,1,0,0,127,259
2613,2,0,0,411,945
2613,1,0,1,214,415
2613,2,0,1,418,969
2614,1,0,0,7,18
2614,2,0,0,53,96
2614,1,0,1,8,17
2614,2,0,1,53,108
2615,1,0,0,43,90
2615,2,0,0,322,704
2615,1,0,1,97,182
2615,2,0,1,374,777
2616,1,0,0,1,4
2616,2,0,0,31,100
2616,1,0,1,7,27
2616,2,0,1,38,157
2617,1,0,0,8,14
2617,2,0,0,36,87
2617,1,0,1,16,27
2617,2,0,1,50,100
2618,1,0,0,51,71
2618,2,0,0,133,244
2618,1,0,1,69,120
2618,2,0,1,182,290
2619,1,0,0,6,17
2619,2,0,0,39,157
2619,1,0,1,20,48
2619,2,0,1,56,178
2620,1,0,0,109,231
2620,2,0,0,289,643
2620,1,0,1,189,349
2620,2,0,1,331,664
2621,1,0,0,42,108
2621,2,0,0,216,565
2621,1,0,1,67,190
2621,2,0,1,266,569
2622,1,0,0,46,95
2622,2,0,0,97,219
2622,1,0,1,65,142
2622,2,0,1,150,233
2623,1,0,0,58,114
2623,2,0,0,289,610
2623,1,0,1,93,184
2623,2,0,1,288,598
2624,1,0,0,12,36
2624,2,0,0,63,136
2624,1,0,1,24,49
2624,2,0,1,65,130
2625,1,0,0,387,791
2625,2,0,0,645,1418
2625,1,0,1,397,917
2625,2,0,1,559,1176
2626,1,0,0,35,96
2626,2,0,0,50,173
2626,1,0,1,41,100
2626,2,0,1,71,171
2627,1,0,0,69,127
2627,2,0,0,450,830
2627,1,0,1,181,276
2627,2,0,1,514,829
2628,1,0,0,20,39
2628,2,0,0,109,237
2628,1,0,1,42,82
2628,2,0,1,121,283
2629,1,0,0,500,731
2629,2,0,0,2645,3990
2629,1,0,1,1019,1414
2629,2,0,1,3271,4594
2630,1,0,0,40,67
2630,2,0,0,235,444
2630,1,0,1,75,141
2630,2,0,1,209,399
2631,1,0,0,25,79
2631,2,0,0,153,502
2631,1,0,1,53,148
2631,2,0,1,114,450
2632,1,0,0,66,138
2632,2,0,0,96,216
2632,1,0,1,108,181
2632,2,0,1,93,188
2633,1,0,0,101,211
2633,2,0,0,656,1359
2633,1,0,1,187,384
2633,2,0,1,749,1471
2634,1,0,0,31,58
2634,2,0,0,295,648
2634,1,0,1,94,180
2634,2,0,1,405,801
2635,1,0,0,4,10
2635,2,0,0,19,74
2635,1,0,1,2,4
2635,2,0,1,12,69
2636,1,0,0,54,68
2636,2,0,0,59,81
2636,1,0,1,72,101
2636,2,0,1,70,81
2637,1,0,0,34,83
2637,2,0,0,348,680
2637,1,0,1,91,185
2637,2,0,1,443,762
2638,1,0,0,838,1553
2638,2,0,0,2629,5252
2638,1,0,1,601,1125
2638,2,0,1,2231,4198
2639,1,0,0,15,57
2639,2,0,0,133,474
2639,1,0,1,23,88
2639,2,0,1,138,439
2640,1,0,0,74,137
2640,2,0,0,273,501
2640,1,0,1,104,226
2640,2,0,1,288,481
2641,1,0,0,10,44
2641,2,0,0,101,631
2641,1,0,1,58,208
2641,2,0,1,198,806
2642,1,0,0,3,10
2642,2,0,0,33,74
2642,1,0,1,12,23
2642,2,0,1,65,154
2643,1,0,0,24,37
2643,2,0,0,145,352
2643,1,0,1,47,100
2643,2,0,1,97,233
2644,1,0,0,5,10
2644,2,0,0,27,62
2644,1,0,1,5,17
2644,2,0,1,22,70
2645,1,0,0,3,14
2645,2,0,0,30,67
2645,1,0,1,12,22
2645,2,0,1,33,69
2646,1,0,0,6,18
2646,2,0,0,59,106
2646,1,0,1,18,35
2646,2,0,1,43,85
2647,1,0,0,2,7
2647,2,0,0,32,65
2647,1,0,1,8,17
2647,2,0,1,38,60
2648,1,0,0,64,170
2648,2,0,0,150,351
2648,1,0,1,86,214
2648,2,0,1,141,353
2649,1,0,0,1,4
2649,2,0,0,27,45
2649,1,0,1,11,13
2649,2,0,1,20,34
2650,1,0,0,678,1071
2650,2,0,0,1059,1986
2650,1,0,1,978,1557
2650,2,0,1,1471,2497
2651,1,0,0,154,549
2651,2,0,0,425,1259
2651,1,0,1,318,1166
2651,2,0,1,423,1058
2652,1,0,0,31,72
2652,2,0,0,102,231
2652,1,0,1,65,134
2652,2,0,1,103,230
2653,1,0,0,46,103
2653,2,0,0,246,544
2653,1,0,1,113,220
2653,2,0,1,328,600
2654,1,0,0,71,115
2654,2,0,0,378,743
2654,1,0,1,158,267
2654,2,0,1,487,844
2655,1,0,0,13,26
2655,2,0,0,152,310
2655,1,0,1,37,88
2655,2,0,1,113,310
2656,1,0,0,50,107
2656,2,0,0,213,446
2656,1,0,1,68,128
2656,2,0,1,181,375
2657,1,0,0,5,6
2657,2,0,0,43,63
2657,1,0,1,16,21
2657,2,0,1,31,56
2658,1,0,0,5,6
2658,2,0,0,38,72
2658,1,0,1,5,12
2658,2,0,1,43,94
2659,1,0,0,3,5
2659,2,0,0,19,47
2659,1,0,1,12,18
2659,2,0,1,12,35
2660,1,0,0,15,38
2660,2,0,0,40,102
2660,1,0,1,8,36
2660,2,0,1,32,128
2661,1,0,0,47,78
2661,2,0,0,314,690
2661,1,0,1,90,182
2661,2,0,1,343,800
2662,1,0,0,165,331
2662,2,0,0,765,1639
2662,1,0,1,332,573
2662,2,0,1,1025,2025
2663,1,0,0,120,132
2663,2,0,0,148,177
2663,1,0,1,194,209
2663,2,0,1,157,173
2664,1,0,0,6,13
2664,2,0,0,52,96
2664,1,0,1,7,13
2664,2,0,1,90,169
2665,1,0,0,5,12
2665,2,0,0,15,34
2665,1,0,1,12,13
2665,2,0,1,24,31
2666,1,0,0,43,84
2666,2,0,0,244,432
2666,1,0,1,101,194
2666,2,0,1,290,514
2667,1,0,0,72,190
2667,2,0,0,237,685
2667,1,0,1,112,320
2667,2,0,1,252,663
2668,1,0,0,217,502
2668,2,0,0,1008,2337
2668,1,0,1,433,953
2668,2,0,1,847,2025
2669,1,0,0,25,61
2669,2,0,0,163,422
2669,1,0,1,51,132
2669,2,0,1,248,572
2670,1,0,0,6,16
2670,2,0,0,35,75
2670,1,0,1,23,33
2670,2,0,1,50,92
2671,1,0,0,18,28
2671,2,0,0,70,123
2671,1,0,1,46,115
2671,2,0,1,52,90
2672,1,0,0,24,43
2672,2,0,0,151,337
2672,1,0,1,39,88
2672,2,0,1,160,363
2673,1,0,0,123,225
2673,2,0,0,276,507
2673,1,0,1,184,310
2673,2,0,1,292,484
2674,1,0,0,203,334
2674,2,0,0,701,1258
2674,1,0,1,291,467
2674,2,0,1,647,1142
2675,1,0,0,16,34
2675,2,0,0,83,156
2675,1,0,1,24,49
2675,2,0,1,57,129
2676,1,0,0,21,32
2676,2,0,0,158,317
2676,1,0,1,32,64
2676,2,0,1,233,379
2677,1,0,0,135,273
2677,2,0,0,494,1076
2677,1,0,1,177,383
2677,2,0,1,499,1021
2678,1,0,0,167,405
2678,2,0,0,1985,4351
2678,1,0,1,407,961
2678,2,0,1,1163,2610
2679,1,0,0,51,103
2679,2,0,0,150,377
2679,1,0,1,54,129
2679,2,0,1,187,398
2680,1,0,0,15,25
2680,2,0,0,30,54
2680,1,0,1,23,38
2680,2,0,1,31,45
2681,1,0,0,12,24
2681,2,0,0,50,111
2681,1,0,1,22,36
2681,2,0,1,55,115
2682,1,0,0,93,187
2682,2,0,0,787,1446
2682,1,0,1,244,433
2682,2,0,1,1017,1788
2683,1,0,0,126,222
2683,2,0,0,379,875
2683,1,0,1,189,381
2683,2,0,1,497,1088
2684,1,0,0,203,377
2684,2,0,0,871,1847
2684,1,0,1,311,586
2684,2,0,1,799,1702
2685,1,0,0,198,437
2685,2,0,0,190,392
2685,1,0,1,182,381
2685,2,0,1,169,306
2686,1,0,0,32,47
2686,2,0,0,121,243
2686,1,0,1,34,63
2686,2,0,1,87,176
2687,1,0,0,80,198
2687,2,0,0,344,1008
2687,1,0,1,162,442
2687,2,0,1,280,1000
2688,1,0,0,5,14
2688,2,0,0,21,64
2688,1,0,1,17,25
2688,2,0,1,33,64
2689,1,0,0,39,85
2689,2,0,0,172,331
2689,1,0,1,65,123
2689,2,0,1,180,307
2690,1,0,0,13,28
2690,2,0,0,36,121
2690,1,0,1,24,63
2690,2,0,1,36,109
2691,1,0,0,15,31
2691,2,0,0,209,383
2691,1,0,1,40,76
2691,2,0,1,279,511
2692,1,0,0,35,75
2692,2,0,0,191,403
2692,1,0,1,53,106
2692,2,0,1,147,320
2693,1,0,0,46,84
2693,2,0,0,345,731
2693,1,0,1,144,257
2693,2,0,1,396,766
2694,1,0,0,43,82
2694,2,0,0,488,1093
2694,1,0,1,127,271
2694,2,0,1,763,1560
2695,1,0,0,46,92
2695,2,0,0,94,176
2695,1,0,1,60,126
2695,2,0,1,80,176
2696,1,0,0,22,59
2696,2,0,0,166,367
2696,1,0,1,43,84
2696,2,0,1,130,323
2697,1,0,0,123,239
2697,2,0,0,552,1209
2697,1,0,1,205,417
2697,2,0,1,621,1204
2698,1,0,0,81,162
2698,2,0,0,387,718
2698,1,0,1,171,298
2698,2,0,1,419,746
2699,1,0,0,37,79
2699,2,0,0,180,345
2699,1,0,1,85,151
2699,2,0,1,183,304
2700,1,0,0,54,101
2700,2,0,0,112,250
2700,1,0,1,80,140
2700,2,0,1,129,251
2701,1,0,0,18,28
2701,2,0,0,171,239
2701,1,0,1,35,45
2701,2,0,1,244,316
2702,1,0,0,9,15
2702,2,0,0,29,51
2702,1,0,1,4,15
2702,2,0,1,21,57
2703,1,0,0,29,56
2703,2,0,0,99,266
2703,1,0,1,56,131
2703,2,0,1,125,268
2704,1,0,0,52,104
2704,2,0,0,290,528
2704,1,0,1,132,211
2704,2,0,1,347,598
2705,1,0,0,90,134
2705,2,0,0,385,750
2705,1,0,1,131,225
2705,2,0,1,470,854
2706,1,0,0,409,780
2706,2,0,0,1345,2885
2706,1,0,1,666,1388
2706,2,0,1,1297,2652
2707,1,0,0,26,45
2707,2,0,0,96,270
2707,1,0,1,43,113
2707,2,0,1,97,272
2708,1,0,0,19,26
2708,2,0,0,102,217
2708,1,0,1,44,75
2708,2,0,1,137,266
2709,1,0,0,10,21
2709,2,0,0,108,247
2709,1,0,1,30,65
2709,2,0,1,161,324
2710,1,0,0,11,35
2710,2,0,0,68,170
2710,1,0,1,31,47
2710,2,0,1,58,156
2711,1,0,0,117,224
2711,2,0,0,530,1282
2711,1,0,1,174,406
2711,2,0,1,619,1434
2712,1,0,0,68,143
2712,2,0,0,289,612
2712,1,0,1,109,216
2712,2,0,1,304,577
2713,1,0,0,30,59
2713,2,0,0,107,190
2713,1,0,1,48,110
2713,2,0,1,82,133
2714,1,0,0,17,35
2714,2,0,0,64,163
2714,1,0,1,19,53
2714,2,0,1,72,171
2715,1,0,0,230,565
2715,2,0,0,225,586
2715,1,0,1,603,1262
2715,2,0,1,326,768
2716,1,0,0,94,179
2716,2,0,0,820,1568
2716,1,0,1,163,338
2716,2,0,1,449,792
2717,1,0,0,69,137
2717,2,0,0,310,691
2717,1,0,1,124,257
2717,2,0,1,432,841
2718,1,0,0,22,33
2718,2,0,0,114,230
2718,1,0,1,45,77
2718,2,0,1,108,222
2719,1,0,0,72,117
2719,2,0,0,313,584
2719,1,0,1,102,176
2719,2,0,1,284,478
2720,1,0,0,194,309
2720,2,0,0,1308,2213
2720,1,0,1,315,524
2720,2,0,1,1234,1986
2721,1,0,0,15,47
2721,2,0,0,195,413
2721,1,0,1,51,121
2721,2,0,1,222,496
2722,1,0,0,19,43
2722,2,0,0,65,188
2722,1,0,1,29,71
2722,2,0,1,70,212
2723,1,0,0,75,142
2723,2,0,0,400,757
2723,1,0,1,139,261
2723,2,0,1,476,832
2724,1,0,0,134,219
2724,2,0,0,410,718
2724,1,0,1,210,339
2724,2,0,1,353,563
2725,1,0,0,26,68
2725,2,0,0,33,62
2725,1,0,1,20,78
2725,2,0,1,34,61
2726,1,0,0,11,17
2726,2,0,0,90,159
2726,1,0,1,22,46
2726,2,0,1,117,179
2727,1,0,0,56,197
2727,2,0,0,235,717
2727,1,0,1,123,311
2727,2,0,1,251,736
2728,1,0,0,13,26
2728,2,0,0,90,165
2728,1,0,1,26,46
2728,2,0,1,112,182
2729,1,0,0,40,75
2729,2,0,0,199,478
2729,1,0,1,91,185
2729,2,0,1,235,495
2730,1,0,0,2,6
2730,2,0,0,46,91
2730,1,0,1,12,19
2730,2,0,1,53,99
2731,1,0,0,69,163
2731,2,0,0,756,1833
2731,1,0,1,178,346
2731,2,0,1,920,2102
2732,1,0,0,74,131
2732,2,0,0,364,771
2732,1,0,1,115,221
2732,2,0,1,412,883
2733,1,0,0,98,213
2733,2,0,0,302,772
2733,1,0,1,176,415
2733,2,0,1,436,856
2734,1,0,0,14,42
2734,2,0,0,104,293
2734,1,0,1,35,80
2734,2,0,1,144,388
2735,1,0,0,33,77
2735,2,0,0,112,291
2735,1,0,1,28,108
2735,2,0,1,76,277
2736,1,0,0,9,25
2736,2,0,0,19,47
2736,1,0,1,7,15
2736,2,0,1,15,31
2737,1,0,0,80,158
2737,2,0,0,450,813
2737,1,0,1,186,318
2737,2,0,1,507,871
2738,1,0,0,28,49
2738,2,0,0,173,286
2738,1,0,1,53,88
2738,2,0,1,143,267
2739,1,0,0,328,912
2739,2,0,0,878,2435
2739,1,0,1,468,1231
2739,2,0,1,936,2460
2740,1,0,0,315,690
2740,2,0,0,1803,3600
2740,1,0,1,558,1073
2740,2,0,1,1776,3403
2741,1,0,0,16,47
2741,2,0,0,294,637
2741,1,0,1,68,127
2741,2,0,1,428,803
2742,1,0,0,40,114
2742,2,0,0,200,630
2742,1,0,1,90,246
2742,2,0,1,242,688
2743,1,0,0,24,46
2743,2,0,0,144,265
2743,1,0,1,51,92
2743,2,0,1,143,244
2744,1,0,0,39,59
2744,2,0,0,269,482
2744,1,0,1,88,169
2744,2,0,1,290,521
2745,1,0,0,110,237
2745,2,0,0,564,1107
2745,1,0,1,191,443
2745,2,0,1,600,1166
2746,1,0,0,38,73
2746,2,0,0,291,724
2746,1,0,1,62,163
2746,2,0,1,359,795
2747,1,0,0,30,61
2747,2,0,0,147,262
2747,1,0,1,62,112
2747,2,0,1,174,290
2748,1,0,0,14,36
2748,2,0,0,61,138
2748,1,0,1,19,42
2748,2,0,1,47,123
2749,1,0,0,143,361
2749,2,0,0,618,1500
2749,1,0,1,283,623
2749,2,0,1,750,1698
2750,1,0,0,13,33
2750,2,0,0,59,143
2750,1,0,1,24,52
2750,2,0,1,66,138
2751,1,0,0,56,116
2751,2,0,0,500,1039
2751,1,0,1,121,234
2751,2,0,1,607,1196
2752,1,0,0,8,12
2752,2,0,0,40,66
2752,1,0,1,7,10
2752,2,0,1,40,59
2753,1,0,0,41,79
2753,2,0,0,201,413
2753,1,0,1,66,137
2753,2,0,1,238,515
2754,1,0,0,83,144
2754,2,0,0,448,926
2754,1,0,1,140,265
2754,2,0,1,521,1041
2755,1,0,0,32,56
2755,2,0,0,99,179
2755,1,0,1,49,87
2755,2,0,1,95,180
2756,1,0,0,30,62
2756,2,0,0,95,163
2756,1,0,1,49,91
2756,2,0,1,112,184
2757,1,0,0,27,42
2757,2,0,0,66,154
2757,1,0,1,28,51
2757,2,0,1,50,94
2758,1,0,0,9,20
2758,2,0,0,91,208
2758,1,0,1,40,71
2758,2,0,1,78,191
2759,1,0,0,207,399
2759,2,0,0,973,1799
2759,1,0,1,295,605
2759,2,0,1,952,1767
2760,1,0,0,132,270
2760,2,0,0,548,1228
2760,1,0,1,280,520
2760,2,0,1,652,1345
2761,1,0,0,232,440
2761,2,0,0,1198,2326
2761,1,0,1,366,709
2761,2,0,1,1187,2191
2762,1,0,0,127,240
2762,2,0,0,393,918
2762,1,0,1,168,367
2762,2,0,1,424,969
2763,1,0,0,9,32
2763,2,0,0,56,146
2763,1,0,1,17,36
2763,2,0,1,62,126
2764,1,0,0,207,478
2764,2,0,0,850,1930
2764,1,0,1,294,708
2764,2,0,1,872,1839
2765,1,0,0,76,178
2765,2,0,0,375,767
2765,1,0,1,155,343
2765,2,0,1,388,723
2766,1,0,0,8,19
2766,2,0,0,19,33
2766,1,0,1,3,11
2766,2,0,1,24,45
2767,1,0,0,111,201
2767,2,0,0,443,878
2767,1,0,1,162,301
2767,2,0,1,371,757
2768,1,0,0,11,24
2768,2,0,0,35,87
2768,1,0,1,16,42
2768,2,0,1,34,69
2769,1,0,0,75,162
2769,2,0,0,455,986
2769,1,0,1,120,295
2769,2,0,1,463,983
2770,1,0,0,50,123
2770,2,0,0,258,711
2770,1,0,1,114,246
2770,2,0,1,355,782
2771,1,0,0,84,161
2771,2,0,0,422,743
2771,1,0,1,181,282
2771,2,0,1,428,765
2772,1,0,0,120,262
2772,2,0,0,576,1158
2772,1,0,1,198,436
2772,2,0,1,641,1267
2773,1,0,0,8,20
2773,2,0,0,38,84
2773,1,0,1,12,25
2773,2,0,1,27,65
2774,1,0,0,3,11
2774,2,0,0,17,32
2774,1,0,1,9,17
2774,2,0,1,14,27
2775,1,0,0,110,156
2775,2,0,0,423,608
2775,1,0,1,203,280
2775,2,0,1,429,610
2776,1,0,0,55,101
2776,2,0,0,302,568
2776,1,0,1,122,205
2776,2,0,1,346,607
2777,1,0,0,105,233
2777,2,0,0,187,414
2777,1,0,1,118,294
2777,2,0,1,199,411
2778,1,0,0,29,62
2778,2,0,0,132,304
2778,1,0,1,41,99
2778,2,0,1,192,302
2779,1,0,0,27,68
2779,2,0,0,55,157
2779,1,0,1,30,70
2779,2,0,1,65,145
2780,1,0,0,14,28
2780,2,0,0,83,212
2780,1,0,1,32,69
2780,2,0,1,90,207
2781,1,0,0,23,55
2781,2,0,0,159,361
2781,1,0,1,62,134
2781,2,0,1,181,381
2782,1,0,0,58,130
2782,2,0,0,604,1194
2782,1,0,1,168,322
2782,2,0,1,734,1333
2783,1,0,0,116,222
2783,2,0,0,210,440
2783,1,0,1,121,221
2783,2,0,1,197,380
2784,1,0,0,71,148
2784,2,0,0,237,536
2784,1,0,1,89,196
2784,2,0,1,278,553
2785,1,0,0,30,48
2785,2,0,0,113,218
2785,1,0,1,45,84
2785,2,0,1,129,224
2786,1,0,0,3,15
2786,2,0,0,160,359
2786,1,0,1,31,86
2786,2,0,1,201,472
2787,1,0,0,43,73
2787,2,0,0,308,570
2787,1,0,1,103,170
2787,2,0,1,358,716
2788,1,0,0,115,222
2788,2,0,0,552,1146
2788,1,0,1,162,321
2788,2,0,1,500,990
2789,1,0,0,12,32
2789,2,0,0,60,144
2789,1,0,1,28,70
2789,2,0,1,70,173
2790,1,0,0,10,18
2790,2,0,0,199,460
2790,1,0,1,45,78
2790,2,0,1,259,495
2791,1,0,0,171,297
2791,2,0,0,654,1326
2791,1,0,1,226,409
2791,2,0,1,785,1563
2792,1,0,0,80,144
2792,2,0,0,408,707
2792,1,0,1,125,243
2792,2,0,1,467,763
2793,1,0,0,91,190
2793,2,0,0,534,1281
2793,1,0,1,150,381
2793,2,0,1,586,1304
2794,1,0,0,16,28
2794,2,0,0,148,275
2794,1,0,1,47,90
2794,2,0,1,172,316
2795,1,0,0,73,125
2795,2,0,0,353,724
2795,1,0,1,150,274
2795,2,0,1,393,692
2796,1,0,0,96,218
2796,2,0,0,548,1405
2796,1,0,1,194,438
2796,2,0,1,625,1462
2797,1,0,0,62,135
2797,2,0,0,329,616
2797,1,0,1,114,239
2797,2,0,1,345,637
2798,1,0,0,24,54
2798,2,0,0,76,149
2798,1,0,1,39,71
2798,2,0,1,79,149
2799,1,0,0,9,23
2799,2,0,0,85,150
2799,1,0,1,19,38
2799,2,0,1,106,159
2800,1,0,0,12,21
2800,2,0,0,97,190
2800,1,0,1,26,47
2800,2,0,1,102,165
2801,1,0,0,15,24
2801,2,0,0,28,77
2801,1,0,1,34,60
2801,2,0,1,33,96
2802,1,0,0,107,206
2802,2,0,0,560,1135
2802,1,0,1,210,396
2802,2,0,1,647,1275
2803,1,0,0,74,116
2803,2,0,0,417,733
2803,1,0,1,110,193
2803,2,0,1,383,723
2804,1,0,0,18,28
2804,2,0,0,137,281
2804,1,0,1,34,60
2804,2,0,1,59,107
2805,1,0,0,17,35
2805,2,0,0,72,159
2805,1,0,1,25,33
2805,2,0,1,88,166
2806,1,0,0,24,39
2806,2,0,0,243,461
2806,1,0,1,58,109
2806,2,0,1,293,598
2807,1,0,0,43,83
2807,2,0,0,243,526
2807,1,0,1,79,156
2807,2,0,1,309,626
2808,1,0,0,7,41
2808,2,0,0,59,148
2808,1,0,1,25,64
2808,2,0,1,50,136
2809,1,0,0,153,338
2809,2,0,0,642,1373
2809,1,0,1,332,723
2809,2,0,1,485,1003
2810,1,0,0,63,124
2810,2,0,0,196,511
2810,1,0,1,92,185
2810,2,0,1,280,617
2811,1,0,0,24,44
2811,2,0,0,504,993
2811,1,0,1,94,170
2811,2,0,1,682,1273
2812,1,0,0,41,67
2812,2,0,0,144,315
2812,1,0,1,36,63
2812,2,0,1,148,313
2813,1,0,0,36,85
2813,2,0,0,183,371
2813,1,0,1,57,110
2813,2,0,1,164,308
2814,1,0,0,42,72
2814,2,0,0,169,281
2814,1,0,1,60,107
2814,2,0,1,147,242
2815,1,0,0,2,5
2815,2,0,0,33,87
2815,1,0,1,28,48
2815,2,0,1,60,117
2816,1,0,0,55,124
2816,2,0,0,256,487
2816,1,0,1,103,206
2816,2,0,1,275,526
2817,1,0,0,58,181
2817,2,0,0,271,804
2817,1,0,1,93,254
2817,2,0,1,226,607
2818,1,0,0,32,63
2818,2,0,0,141,252
2818,1,0,1,41,85
2818,2,0,1,129,247
2819,1,0,0,33,71
2819,2,0,0,349,684
2819,1,0,1,113,201
2819,2,0,1,439,802
2820,1,0,0,74,156
2820,2,0,0,587,1137
2820,1,0,1,172,322
2820,2,0,1,636,1171
2821,1,0,0,19,37
2821,2,0,0,103,220
2821,1,0,1,51,101
2821,2,0,1,91,200
2822,1,0,0,11,24
2822,2,0,0,77,165
2822,1,0,1,23,53
2822,2,0,1,93,191
2823,1,0,0,51,99
2823,2,0,0,190,403
2823,1,0,1,57,135
2823,2,0,1,164,378
2824,1,0,0,41,76
2824,2,0,0,219,436
2824,1,0,1,45,95
2824,2,0,1,218,436
2825,1,0,0,10,23
2825,2,0,0,48,111
2825,1,0,1,20,41
2825,2,0,1,39,84
2826,1,0,0,39,73
2826,2,0,0,132,292
2826,1,0,1,56,108
2826,2,0,1,146,292
2827,1,0,0,61,122
2827,2,0,0,394,710
2827,1,0,1,100,199
2827,2,0,1,249,411
2828,1,0,0,35,57
2828,2,0,0,319,573
2828,1,0,1,107,162
2828,2,0,1,346,577
2829,1,0,0,89,180
2829,2,0,0,380,840
2829,1,0,1,131,273
2829,2,0,1,463,940
2830,1,0,0,11,16
2830,2,0,0,35,72
2830,1,0,1,15,32
2830,2,0,1,40,69
2831,1,0,0,109,221
2831,2,0,0,607,1243
2831,1,0,1,240,452
2831,2,0,1,728,1399
2832,1,0,0,33,62
2832,2,0,0,127,238
2832,1,0,1,40,88
2832,2,0,1,156,309
2833,1,0,0,20,49
2833,2,0,0,55,150
2833,1,0,1,41,67
2833,2,0,1,47,100
2834,1,0,0,12,19
2834,2,0,0,170,325
2834,1,0,1,36,77
2834,2,0,1,221,439
2835,1,0,0,89,171
