Gene,Rep,Temp.hot,N.Correct,N.total,N.is.SD,N.is.SC
7518,2,1,77,78,1,0
7518,1,1,53,58,0,1
7518,2,1,63,68,0,1
7519,1,1,607,611,1,0
7519,2,1,984,984,1,0
7519,1,1,1116,1117,0,1
7519,2,1,1084,1085,0,1
7520,1,1,46,46,1,0
7520,2,1,37,37,1,0
7520,1,1,24,24,0,1
7520,2,1,26,28,0,1
7521,1,1,609,644,1,0
7521,2,1,710,746,1,0
7521,1,1,811,856,0,1
7521,2,1,672,726,0,1
7522,1,1,86,87,1,0
7522,2,1,131,133,1,0
7522,1,1,94,95,0,1
7522,2,1,122,125,0,1
7523,1,1,47,47,1,0
7523,2,1,62,62,1,0
7523,1,1,89,89,0,1
7523,2,1,94,94,0,1
7524,1,1,239,246,1,0
7524,2,1,223,224,1,0
7524,1,1,222,222,0,1
7524,2,1,227,229,0,1
7525,1,1,52,52,1,0
7525,2,1,20,20,1,0
7525,1,1,29,29,0,1
7525,2,1,11,11,0,1
7526,1,1,309,310,1,0
7526,2,1,460,460,1,0
7526,1,1,443,542,0,1
7526,2,1,367,448,0,1
7527,1,1,473,478,1,0
7527,2,1,572,575,1,0
7527,1,1,444,453,0,1
7527,2,1,472,478,0,1
7528,1,1,194,194,1,0
7528,2,1,121,122,1,0
7528,1,1,43,58,0,1
7528,2,1,57,76,0,1
7529,1,1,608,630,1,0
7529,2,1,572,573,1,0
7529,1,1,561,572,0,1
7529,2,1,540,542,0,1
7530,1,1,32,39,1,0
7530,2,1,25,27,1,0
7530,1,1,43,43,0,1
7530,2,1,63,63,0,1
7531,1,1,92,92,1,0
7531,2,1,66,66,1,0
7531,1,1,136,142,0,1
7531,2,1,132,135,0,1
7532,1,1,119,120,1,0
7532,2,1,97,97,1,0
7532,1,1,127,127,0,1
7532,2,1,138,138,0,1
7533,1,1,112,113,1,0
7533,2,1,94,94,1,0
7533,1,1,26,26,0,1
7533,2,1,34,34,0,1
7534,1,1,698,700,1,0
7534,2,1,1020,1021,1,0
7534,1,1,1128,1130,0,1
7534,2,1,1051,1063,0,1
7535,1,1,445,445,1,0
7535,2,1,389,390,1,0
7535,1,1,766,791,0,1
7535,2,1,820,847,0,1
7536,1,1,18,19,1,0
7536,2,1,18,18,1,0
7536,1,1,99,100,0,1
7536,2,1,81,85,0,1
7537,1,1,614,647,1,0
7537,2,1,727,757,1,0
7537,1,1,977,1007,0,1
7537,2,1,917,948,0,1
7538,1,1,513,513,1,0
7538,2,1,569,569,1,0
7538,1,1,307,335,0,1
7538,2,1,539,583,0,1
7539,1,1,31,31,1,0
7539,2,1,17,18,1,0
7539,1,1,44,46,0,1
7539,2,1,31,36,0,1
7540,1,1,56,56,1,0
7540,2,1,55,55,1,0
7540,1,1,47,47,0,1
7540,2,1,63,63,0,1
7541,1,1,91,91,1,0
7541,2,1,97,97,1,0
7541,1,1,142,146,0,1
7541,2,1,68,71,0,1
7542,1,1,147,147,1,0
7542,2,1,117,119,1,0
7542,1,1,54,62,0,1
7542,2,1,51,60,0,1
7543,1,1,965,969,1,0
7543,2,1,2036,2041,1,0
7543,1,1,2916,2924,0,1
7543,2,1,3067,3072,0,1
7544,1,1,27,27,1,0
7544,2,1,67,67,1,0
7544,1,1,82,82,0,1
7544,2,1,102,102,0,1
7545,1,1,71,72,1,0
7545,2,1,97,97,1,0
7545,1,1,62,72,0,1
7545,2,1,56,67,0,1
7546,1,1,503,506,1,0
7546,2,1,390,392,1,0
7546,1,1,135,135,0,1
7546,2,1,137,137,0,1
7547,1,1,42,42,1,0
7547,2,1,34,35,1,0
7547,1,1,35,35,0,1
7547,2,1,23,23,0,1
7548,1,1,29,29,1,0
7548,2,1,40,40,1,0
7548,1,1,55,72,0,1
7548,2,1,78,86,0,1
7549,1,1,86,86,1,0
7549,2,1,63,63,1,0
7549,1,1,34,34,0,1
7549,2,1,24,24,0,1
7550,1,1,112,116,1,0
7550,2,1,133,134,1,0
7550,1,1,236,238,0,1
7550,2,1,270,270,0,1
7551,1,1,14,14,1,0
7551,2,1,24,24,1,0
7551,1,1,27,28,0,1
7551,2,1,18,20,0,1
7552,1,1,797,798,1,0
7552,2,1,885,885,1,0
7552,1,1,585,585,0,1
7552,2,1,628,630,0,1
7553,1,1,18,18,1,0
7553,2,1,37,37,1,0
7553,1,1,14,14,0,1
7553,2,1,7,7,0,1
7554,1,1,38,40,1,0
7554,2,1,57,57,1,0
7554,1,1,145,145,0,1
7554,2,1,145,145,0,1
7555,1,1,929,930,1,0
7555,2,1,953,956,1,0
7555,1,1,1143,1219,0,1
7555,2,1,990,1055,0,1
7556,1,1,25,26,1,0
7556,2,1,23,23,1,0
7556,1,1,24,24,0,1
7556,2,1,30,30,0,1
7557,1,1,537,562,1,0
7557,2,1,803,827,1,0
7557,1,1,1154,1233,0,1
7557,2,1,943,1011,0,1
7558,1,1,807,811,1,0
7558,2,1,778,779,1,0
7558,1,1,891,910,0,1
7558,2,1,1024,1039,0,1
7559,1,1,35,35,1,0
7559,2,1,38,39,1,0
7559,1,1,65,65,0,1
7559,2,1,58,58,0,1
7560,1,1,24,24,1,0
7560,2,1,25,25,1,0
7560,1,1,93,93,0,1
7560,2,1,71,71,0,1
7561,1,1,60,61,1,0
7561,2,1,71,75,1,0
7561,1,1,61,61,0,1
7561,2,1,85,85,0,1
7562,1,1,2965,3102,1,0
7562,2,1,3241,3418,1,0
7562,1,1,4712,5025,0,1
7562,2,1,4695,4970,0,1
7563,1,1,123,123,1,0
7563,2,1,229,229,1,0
7563,1,1,300,314,0,1
7563,2,1,247,259,0,1
7564,1,1,284,289,1,0
7564,2,1,123,126,1,0
7564,1,1,75,75,0,1
7564,2,1,87,87,0,1
7565,1,1,6212,6216,1,0
7565,2,1,4911,4914,1,0
7565,1,1,1362,1395,0,1
7565,2,1,2851,2903,0,1
7566,1,1,505,505,1,0
7566,2,1,349,349,1,0
7566,1,1,6,6,0,1
7566,2,1,20,20,0,1
7567,1,1,119,119,1,0
7567,2,1,144,144,1,0
7567,1,1,108,112,0,1
7567,2,1,96,106,0,1
7568,1,1,136,136,1,0
7568,2,1,127,127,1,0
7568,1,1,198,198,0,1
7568,2,1,163,163,0,1
7569,1,1,99,99,1,0
7569,2,1,55,55,1,0
7569,1,1,41,43,0,1
7569,2,1,43,44,0,1
7570,1,1,31,31,1,0
7570,2,1,49,49,1,0
7570,1,1,28,31,0,1
7570,2,1,35,38,0,1
7571,1,1,1127,1129,1,0
7571,2,1,1566,1568,1,0
7571,1,1,2569,2648,0,1
7571,2,1,2401,2521,0,1
7572,1,1,842,842,1,0
7572,2,1,1197,1215,1,0
7572,1,1,1321,1341,0,1
7572,2,1,1219,1236,0,1
7573,1,1,105,117,1,0
7573,2,1,70,81,1,0
7573,1,1,100,105,0,1
7573,2,1,101,105,0,1
7574,1,1,1261,1263,1,0
7574,2,1,1278,1279,1,0
7574,1,1,1590,1629,0,1
7574,2,1,1558,1585,0,1
7575,1,1,34,34,1,0
7575,2,1,29,29,1,0
7575,1,1,43,46,0,1
7575,2,1,39,43,0,1
7576,1,1,64,64,1,0
7576,2,1,77,78,1,0
7576,1,1,56,56,0,1
7576,2,1,71,71,0,1
7577,1,1,303,306,1,0
7577,2,1,251,253,1,0
7577,1,1,283,296,0,1
7577,2,1,329,347,0,1
7578,1,1,46,56,1,0
7578,2,1,32,43,1,0
7578,1,1,55,55,0,1
7578,2,1,31,31,0,1
7579,1,1,353,353,1,0
7579,2,1,475,475,1,0
7579,1,1,352,367,0,1
7579,2,1,360,384,0,1
7580,1,1,18,18,1,0
7580,2,1,19,19,1,0
7580,1,1,32,32,0,1
7580,2,1,22,22,0,1
7581,1,1,1564,1564,1,0
7581,2,1,1827,1833,1,0
7581,1,1,1808,1861,0,1
7581,2,1,1587,1672,0,1
7582,1,1,135,148,1,0
7582,2,1,134,148,1,0
7582,1,1,134,135,0,1
7582,2,1,70,72,0,1
7583,1,1,108,108,1,0
7583,2,1,163,163,1,0
7583,1,1,277,284,0,1
7583,2,1,306,322,0,1
7584,1,1,323,324,1,0
7584,2,1,328,328,1,0
7584,1,1,366,367,0,1
7584,2,1,328,329,0,1
7585,1,1,680,683,1,0
7585,2,1,438,438,1,0
7585,1,1,498,511,0,1
7585,2,1,290,295,0,1
7586,1,1,3889,3916,1,0
7586,2,1,3924,3941,1,0
7586,1,1,5365,5414,0,1
7586,2,1,5644,5723,0,1
7587,1,1,33,33,1,0
7587,2,1,44,44,1,0
7587,1,1,49,49,0,1
7587,2,1,42,43,0,1
7588,1,1,121,121,1,0
7588,2,1,153,153,1,0
7588,1,1,182,242,0,1
7588,2,1,168,230,0,1
7589,1,1,301,303,1,0
7589,2,1,457,462,1,0
7589,1,1,812,812,0,1
7589,2,1,736,736,0,1
7590,1,1,53,53,1,0
7590,2,1,28,28,1,0
7590,1,1,12,12,0,1
7590,2,1,23,23,0,1
7591,1,1,25,25,1,0
7591,2,1,59,59,1,0
7591,1,1,39,39,0,1
7591,2,1,44,46,0,1
7592,1,1,832,858,1,0
7592,2,1,883,887,1,0
7592,1,1,971,973,0,1
7592,2,1,845,846,0,1
7593,1,1,187,190,1,0
7593,2,1,233,248,1,0
7593,1,1,252,266,0,1
7593,2,1,270,302,0,1
7594,1,1,80,80,1,0
7594,2,1,71,71,1,0
7594,1,1,66,67,0,1
7594,2,1,63,63,0,1
7595,1,1,251,251,1,0
7595,2,1,212,213,1,0
7595,1,1,353,354,0,1
7595,2,1,325,326,0,1
7596,1,1,60,60,1,0
7596,2,1,37,37,1,0
7596,1,1,61,62,0,1
7596,2,1,40,40,0,1
7597,1,1,84,84,1,0
7597,2,1,117,118,1,0
7597,1,1,195,205,0,1
7597,2,1,173,188,0,1
7598,1,1,400,400,1,0
7598,2,1,357,358,1,0
7598,1,1,639,647,0,1
7598,2,1,636,646,0,1
7599,1,1,818,820,1,0
7599,2,1,994,996,1,0
7599,1,1,1133,1254,0,1
7599,2,1,952,1052,0,1
7600,1,1,52,52,1,0
7600,2,1,56,56,1,0
7600,1,1,58,60,0,1
7600,2,1,62,62,0,1
7601,1,1,367,492,1,0
7601,2,1,368,484,1,0
7601,1,1,434,474,0,1
7601,2,1,364,413,0,1
7602,1,1,42,50,1,0
7602,2,1,47,50,1,0
7602,1,1,74,74,0,1
7602,2,1,44,44,0,1
7603,1,1,1527,1528,1,0
7603,2,1,1494,1498,1,0
7603,1,1,1534,1618,0,1
7603,2,1,1052,1095,0,1
7604,1,1,18,18,1,0
7604,2,1,20,20,1,0
7604,1,1,32,32,0,1
7604,2,1,40,40,0,1
7605,1,1,147,159,1,0
7605,2,1,146,155,1,0
7605,1,1,154,159,0,1
7605,2,1,183,188,0,1
7606,1,1,43,43,1,0
7606,2,1,31,31,1,0
7606,1,1,30,32,0,1
7606,2,1,17,17,0,1
7607,1,1,976,981,1,0
7607,2,1,1232,1241,1,0
7607,1,1,1495,1570,0,1
7607,2,1,1530,1590,0,1
7608,1,1,144,145,1,0
7608,2,1,120,121,1,0
7608,1,1,147,167,0,1
7608,2,1,122,157,0,1
7609,1,1,125,126,1,0
7609,2,1,95,95,1,0
7609,1,1,203,204,0,1
7609,2,1,157,160,0,1
7610,1,1,2725,2728,1,0
7610,2,1,2659,2665,1,0
7610,1,1,2744,2749,0,1
7610,2,1,2929,2932,0,1
7611,1,1,556,589,1,0
7611,2,1,742,819,1,0
7611,1,1,1096,1126,0,1
7611,2,1,837,857,0,1
7612,1,1,610,615,1,0
7612,2,1,723,747,1,0
7612,1,1,1666,1668,0,1
7612,2,1,1358,1363,0,1
7613,1,1,650,659,1,0
7613,2,1,746,756,1,0
7613,1,1,456,503,0,1
7613,2,1,560,623,0,1
7614,1,1,427,428,1,0
7614,2,1,474,474,1,0
7614,1,1,654,692,0,1
7614,2,1,573,591,0,1
7615,1,1,124,127,1,0
7615,2,1,278,279,1,0
7615,1,1,364,387,0,1
7615,2,1,423,451,0,1
7616,1,1,74,74,1,0
7616,2,1,69,69,1,0
7616,1,1,120,128,0,1
7616,2,1,85,89,0,1
7617,1,1,221,221,1,0
7617,2,1,246,246,1,0
7617,1,1,251,263,0,1
7617,2,1,287,293,0,1
7618,1,1,30,32,1,0
7618,2,1,24,24,1,0
7618,1,1,23,23,0,1
7618,2,1,15,15,0,1
7619,1,1,204,206,1,0
7619,2,1,330,330,1,0
7619,1,1,357,366,0,1
7619,2,1,378,392,0,1
7620,1,1,191,198,1,0
7620,2,1,225,233,1,0
7620,1,1,182,189,0,1
7620,2,1,133,135,0,1
7621,1,1,41,41,1,0
7621,2,1,38,38,1,0
7621,1,1,57,58,0,1
7621,2,1,31,31,0,1
7622,1,1,120,121,1,0
7622,2,1,149,150,1,0
7622,1,1,253,253,0,1
7622,2,1,211,211,0,1
7623,1,1,17,17,1,0
7623,2,1,28,28,1,0
7623,1,1,56,56,0,1
7623,2,1,57,57,0,1
7624,1,1,337,337,1,0
7624,2,1,301,303,1,0
7624,1,1,445,463,0,1
7624,2,1,447,471,0,1
7625,1,1,81,83,1,0
7625,2,1,50,53,1,0
7625,1,1,68,69,0,1
7625,2,1,47,48,0,1
7626,1,1,906,913,1,0
7626,2,1,1094,1099,1,0
7626,1,1,1571,1581,0,1
7626,2,1,1266,1276,0,1
7627,1,1,21,21,1,0
7627,2,1,20,20,1,0
7627,1,1,39,41,0,1
7627,2,1,22,22,0,1
7628,1,1,49,49,1,0
7628,2,1,71,71,1,0
7628,1,1,66,66,0,1
7628,2,1,58,58,0,1
7629,1,1,2737,2742,1,0
7629,2,1,2732,2736,1,0
7629,1,1,2182,2241,0,1
7629,2,1,2408,2512,0,1
7630,1,1,552,561,1,0
7630,2,1,455,488,1,0
7630,1,1,604,715,0,1
7630,2,1,691,836,0,1
7631,1,1,1553,1555,1,0
7631,2,1,2561,2565,1,0
7631,1,1,3067,3093,0,1
7631,2,1,3367,3414,0,1
7632,1,1,273,274,1,0
7632,2,1,393,394,1,0
7632,1,1,562,574,0,1
7632,2,1,547,560,0,1
7633,1,1,120,125,1,0
7633,2,1,107,111,1,0
7633,1,1,275,275,0,1
7633,2,1,305,305,0,1
7634,1,1,81,81,1,0
7634,2,1,73,73,1,0
7634,1,1,85,85,0,1
7634,2,1,94,94,0,1
7635,1,1,31,31,1,0
7635,2,1,30,31,1,0
7635,1,1,20,20,0,1
7635,2,1,14,16,0,1
7636,1,1,96,96,1,0
7636,2,1,79,80,1,0
7636,1,1,97,99,0,1
7636,2,1,118,118,0,1
7637,1,1,300,320,1,0
7637,2,1,285,312,1,0
7637,1,1,449,450,0,1
7637,2,1,424,424,0,1
7638,1,1,825,826,1,0
7638,2,1,913,916,1,0
7638,1,1,1867,1870,0,1
7638,2,1,1790,1793,0,1
7639,1,1,63,63,1,0
7639,2,1,37,37,1,0
7639,1,1,38,38,0,1
7639,2,1,48,48,0,1
7640,1,1,3482,3485,1,0
7640,2,1,2379,2381,1,0
7640,1,1,2842,2940,0,1
7640,2,1,2928,3096,0,1
7641,1,1,13,14,1,0
7641,2,1,13,13,1,0
7641,1,1,14,14,0,1
7641,2,1,15,16,0,1
7642,1,1,691,707,1,0
7642,2,1,672,682,1,0
7642,1,1,967,971,0,1
7642,2,1,937,941,0,1
7643,1,1,622,622,1,0
7643,2,1,407,407,1,0
7643,1,1,127,127,0,1
7643,2,1,125,125,0,1
7644,1,1,34,34,1,0
7644,2,1,62,62,1,0
7644,1,1,94,97,0,1
7644,2,1,83,87,0,1
7645,1,1,435,436,1,0
7645,2,1,409,410,1,0
7645,1,1,202,218,0,1
7645,2,1,260,272,0,1
7646,1,1,75,77,1,0
7646,2,1,205,210,1,0
7646,1,1,359,359,0,1
7646,2,1,241,242,0,1
7647,1,1,121,122,1,0
7647,2,1,151,151,1,0
7647,1,1,49,51,0,1
7647,2,1,57,57,0,1
7648,1,1,460,460,1,0
7648,2,1,624,625,1,0
7648,1,1,498,515,0,1
7648,2,1,578,595,0,1
7649,1,1,26,28,1,0
7649,2,1,62,64,1,0
7649,1,1,679,712,0,1
7649,2,1,487,518,0,1
7650,1,1,66,67,1,0
7650,2,1,110,110,1,0
7650,1,1,234,238,0,1
7650,2,1,216,217,0,1
7651,1,1,17,17,1,0
7651,2,1,20,20,1,0
7651,1,1,50,50,0,1
7651,2,1,63,63,0,1
7652,1,1,1580,1580,1,0
7652,2,1,1061,1061,1,0
7652,1,1,1129,1145,0,1
7652,2,1,1152,1164,0,1
7653,1,1,61,62,1,0
7653,2,1,22,22,1,0
7653,1,1,33,36,0,1
7653,2,1,10,11,0,1
7654,1,1,53,53,1,0
7654,2,1,46,46,1,0
7654,1,1,60,60,0,1
7654,2,1,58,59,0,1
7655,1,1,333,333,1,0
7655,2,1,560,563,1,0
7655,1,1,769,787,0,1
7655,2,1,829,841,0,1
7656,1,1,64,64,1,0
7656,2,1,66,67,1,0
7656,1,1,112,113,0,1
7656,2,1,110,115,0,1
7657,1,1,443,445,1,0
7657,2,1,629,630,1,0
7657,1,1,643,653,0,1
7657,2,1,575,580,0,1
7658,1,1,288,304,1,0
7658,2,1,433,490,1,0
7658,1,1,451,501,0,1
7658,2,1,433,484,0,1
7659,1,1,772,821,1,0
7659,2,1,588,613,1,0
7659,1,1,688,697,0,1
7659,2,1,594,608,0,1
7660,1,1,346,346,1,0
7660,2,1,193,193,1,0
7660,1,1,114,114,0,1
7660,2,1,131,132,0,1
7661,1,1,41,41,1,0
7661,2,1,22,23,1,0
7661,1,1,17,18,0,1
7661,2,1,30,31,0,1
7662,1,1,304,307,1,0
7662,2,1,398,403,1,0
7662,1,1,550,565,0,1
7662,2,1,513,521,0,1
7663,1,1,13,13,1,0
7663,2,1,6,6,1,0
7663,1,1,27,27,0,1
7663,2,1,24,24,0,1
7664,1,1,304,341,1,0
7664,2,1,242,267,1,0
7664,1,1,253,271,0,1
7664,2,1,274,286,0,1
7665,1,1,263,266,1,0
7665,2,1,297,319,1,0
7665,1,1,562,563,0,1
7665,2,1,521,522,0,1
7666,1,1,136,138,1,0
7666,2,1,134,146,1,0
7666,1,1,117,120,0,1
7666,2,1,132,142,0,1
7667,1,1,219,219,1,0
7667,2,1,191,191,1,0
7667,1,1,256,262,0,1
7667,2,1,232,242,0,1
7668,1,1,740,746,1,0
7668,2,1,902,913,1,0
7668,1,1,989,1014,0,1
7668,2,1,1077,1103,0,1
7669,1,1,160,162,1,0
7669,2,1,250,253,1,0
7669,1,1,249,258,0,1
7669,2,1,246,257,0,1
7670,1,1,67,70,1,0
7670,2,1,59,60,1,0
7670,1,1,78,79,0,1
7670,2,1,48,48,0,1
7671,1,1,69,69,1,0
7671,2,1,41,41,1,0
7671,1,1,29,33,0,1
7671,2,1,52,56,0,1
7672,1,1,280,322,1,0
7672,2,1,324,356,1,0
7672,1,1,417,419,0,1
7672,2,1,443,443,0,1
7673,1,1,316,316,1,0
7673,2,1,459,461,1,0
7673,1,1,450,451,0,1
7673,2,1,429,430,0,1
7674,1,1,836,844,1,0
7674,2,1,1250,1254,1,0
7674,1,1,1120,1136,0,1
7674,2,1,1048,1055,0,1
7675,1,1,27,31,1,0
7675,2,1,37,40,1,0
7675,1,1,16,16,0,1
7675,2,1,37,37,0,1
7676,1,1,750,755,1,0
7676,2,1,687,689,1,0
7676,1,1,514,517,0,1
7676,2,1,900,902,0,1
7677,1,1,67,67,1,0
7677,2,1,107,107,1,0
7677,1,1,184,184,0,1
7677,2,1,185,186,0,1
7678,1,1,651,651,1,0
7678,2,1,614,614,1,0
7678,1,1,580,580,0,1
7678,2,1,726,727,0,1
7679,1,1,227,240,1,0
7679,2,1,229,250,1,0
7679,1,1,270,282,0,1
7679,2,1,304,320,0,1
7680,1,1,327,328,1,0
7680,2,1,557,559,1,0
7680,1,1,685,687,0,1
7680,2,1,605,611,0,1
7681,1,1,681,683,1,0
7681,2,1,764,773,1,0
7681,1,1,947,1015,0,1
7681,2,1,874,945,0,1
7682,1,1,301,303,1,0
7682,2,1,395,396,1,0
7682,1,1,609,612,0,1
7682,2,1,621,625,0,1
7683,1,1,1089,1140,1,0
7683,2,1,994,1032,1,0
7683,1,1,929,978,0,1
7683,2,1,981,1023,0,1
7684,1,1,694,694,1,0
7684,2,1,615,615,1,0
7684,1,1,512,522,0,1
7684,2,1,470,478,0,1
7685,1,1,826,838,1,0
7685,2,1,505,513,1,0
7685,1,1,768,801,0,1
7685,2,1,557,590,0,1
7686,1,1,2150,2153,1,0
7686,2,1,1379,1383,1,0
7686,1,1,1118,1137,0,1
7686,2,1,1306,1325,0,1
7687,1,1,92,92,1,0
7687,2,1,94,94,1,0
7687,1,1,161,161,0,1
7687,2,1,127,128,0,1
7688,1,1,163,165,1,0
7688,2,1,183,183,1,0
7688,1,1,306,313,0,1
7688,2,1,384,394,0,1
7689,1,1,1251,1252,1,0
7689,2,1,1287,1288,1,0
7689,1,1,1156,1161,0,1
7689,2,1,965,965,0,1
7690,1,1,23,23,1,0
7690,2,1,37,38,1,0
7690,1,1,40,45,0,1
7690,2,1,45,49,0,1
7691,1,1,81,81,1,0
7691,2,1,117,117,1,0
7691,1,1,141,141,0,1
7691,2,1,142,144,0,1
7692,1,1,360,365,1,0
7692,2,1,381,384,1,0
7692,1,1,455,463,0,1
7692,2,1,557,565,0,1
7693,1,1,30,30,1,0
7693,2,1,16,16,1,0
7693,1,1,29,29,0,1
7693,2,1,21,23,0,1
7694,1,1,760,761,1,0
7694,2,1,1155,1156,1,0
7694,1,1,707,717,0,1
7694,2,1,748,757,0,1
7695,1,1,222,222,1,0
7695,2,1,461,465,1,0
7695,1,1,583,592,0,1
7695,2,1,461,467,0,1
7696,1,1,771,771,1,0
7696,2,1,1019,1024,1,0
7696,1,1,1213,1230,0,1
7696,2,1,1321,1331,0,1
7697,1,1,23,23,1,0
7697,2,1,15,15,1,0
7697,1,1,17,18,0,1
7697,2,1,11,12,0,1
7698,1,1,45,46,1,0
7698,2,1,44,44,1,0
7698,1,1,33,33,0,1
7698,2,1,35,36,0,1
7699,1,1,1742,1746,1,0
7699,2,1,1807,1813,1,0
7699,1,1,1736,1788,0,1
7699,2,1,1416,1457,0,1
7700,1,1,323,324,1,0
7700,2,1,525,526,1,0
7700,1,1,741,749,0,1
7700,2,1,635,641,0,1
7701,1,1,1733,1753,1,0
7701,2,1,736,746,1,0
7701,1,1,1349,1350,0,1
7701,2,1,1442,1445,0,1
7702,1,1,258,258,1,0
7702,2,1,391,391,1,0
7702,1,1,391,399,0,1
7702,2,1,305,316,0,1
7703,1,1,56,57,1,0
7703,2,1,45,45,1,0
7703,1,1,41,41,0,1
7703,2,1,42,42,0,1
7704,1,1,958,967,1,0
7704,2,1,1075,1085,1,0
7704,1,1,1542,1552,0,1
7704,2,1,1483,1493,0,1
7705,1,1,251,251,1,0
7705,2,1,342,344,1,0
7705,1,1,296,334,0,1
7705,2,1,366,383,0,1
7706,1,1,30,30,1,0
7706,2,1,20,20,1,0
7706,1,1,21,21,0,1
7706,2,1,17,17,0,1
7707,1,1,239,240,1,0
7707,2,1,207,207,1,0
7707,1,1,119,121,0,1
7707,2,1,170,171,0,1
7708,1,1,67,67,1,0
7708,2,1,54,54,1,0
7708,1,1,30,32,0,1
7708,2,1,32,33,0,1
7709,1,1,30,30,1,0
7709,2,1,28,28,1,0
7709,1,1,21,22,0,1
7709,2,1,19,20,0,1
7710,1,1,489,492,1,0
7710,2,1,613,613,1,0
7710,1,1,845,849,0,1
7710,2,1,627,635,0,1
7711,1,1,29,29,1,0
7711,2,1,70,72,1,0
7711,1,1,125,125,0,1
7711,2,1,97,97,0,1
7712,1,1,25,25,1,0
7712,2,1,52,53,1,0
7712,1,1,23,24,0,1
7712,2,1,20,22,0,1
7713,1,1,14,14,1,0
7713,2,1,19,19,1,0
7713,1,1,22,22,0,1
7713,2,1,19,19,0,1
7714,1,1,263,264,1,0
7714,2,1,391,394,1,0
7714,1,1,510,554,0,1
7714,2,1,475,519,0,1
7715,1,1,139,140,1,0
7715,2,1,104,104,1,0
7715,1,1,223,224,0,1
7715,2,1,171,172,0,1
7716,1,1,249,251,1,0
7716,2,1,380,382,1,0
7716,1,1,498,500,0,1
7716,2,1,690,692,0,1
7717,1,1,39,39,1,0
7717,2,1,51,51,1,0
7717,1,1,31,32,0,1
7717,2,1,31,32,0,1
7718,1,1,157,157,1,0
7718,2,1,91,91,1,0
7718,1,1,143,163,0,1
7718,2,1,82,87,0,1
7719,1,1,41,41,1,0
7719,2,1,21,21,1,0
7719,1,1,34,34,0,1
7719,2,1,40,40,0,1
7720,1,1,61,61,1,0
7720,2,1,51,51,1,0
7720,1,1,33,42,0,1
7720,2,1,23,28,0,1
7721,1,1,294,294,1,0
7721,2,1,232,232,1,0
7721,1,1,348,350,0,1
7721,2,1,367,370,0,1
7722,1,1,992,995,1,0
7722,2,1,1125,1126,1,0
7722,1,1,1004,1088,0,1
7722,2,1,970,1019,0,1
7723,1,1,571,573,1,0
7723,2,1,642,642,1,0
7723,1,1,885,910,0,1
7723,2,1,735,757,0,1
7724,1,1,13,13,1,0
7724,2,1,33,33,1,0
7724,1,1,40,43,0,1
7724,2,1,54,59,0,1
7725,1,1,57,57,1,0
7725,2,1,22,22,1,0
7725,1,1,45,45,0,1
7725,2,1,31,31,0,1
7726,1,1,3242,3309,1,0
7726,2,1,3633,3702,1,0
7726,1,1,4006,4026,0,1
7726,2,1,3731,3753,0,1
7727,1,1,482,494,1,0
7727,2,1,538,555,1,0
7727,1,1,637,718,0,1
7727,2,1,510,595,0,1
7728,1,1,238,244,1,0
7728,2,1,365,388,1,0
7728,1,1,454,485,0,1
7728,2,1,504,536,0,1
7729,1,1,441,442,1,0
7729,2,1,641,643,1,0
7729,1,1,909,912,0,1
7729,2,1,811,811,0,1
7730,1,1,69,73,1,0
7730,2,1,55,60,1,0
7730,1,1,57,57,0,1
7730,2,1,52,55,0,1
7731,1,1,791,801,1,0
7731,2,1,659,659,1,0
7731,1,1,541,552,0,1
7731,2,1,464,476,0,1
7732,1,1,1897,1900,1,0
7732,2,1,2165,2169,1,0
7732,1,1,1477,1619,0,1
7732,2,1,1432,1543,0,1
7733,1,1,14,14,1,0
7733,2,1,8,8,1,0
7733,1,1,23,23,0,1
7733,2,1,19,20,0,1
7734,1,1,4004,4008,1,0
7734,2,1,4619,4619,1,0
7734,1,1,1357,1359,0,1
7734,2,1,3159,3163,0,1
7735,1,1,415,420,1,0
7735,2,1,519,524,1,0
7735,1,1,703,712,0,1
7735,2,1,695,697,0,1
7736,1,1,1738,1740,1,0
7736,2,1,1900,1902,1,0
7736,1,1,1665,1666,0,1
7736,2,1,1413,1415,0,1
7737,1,1,117,117,1,0
7737,2,1,168,168,1,0
7737,1,1,244,253,0,1
7737,2,1,255,266,0,1
7738,1,1,1096,1144,1,0
7738,2,1,1535,1571,1,0
7738,1,1,1470,1515,0,1
7738,2,1,1298,1358,0,1
7739,1,1,63,63,1,0
7739,2,1,59,59,1,0
7739,1,1,13,13,0,1
7739,2,1,22,22,0,1
7740,1,1,64,67,1,0
7740,2,1,94,96,1,0
7740,1,1,230,232,0,1
7740,2,1,298,302,0,1
7741,1,1,38,38,1,0
7741,2,1,38,38,1,0
7741,1,1,23,23,0,1
7741,2,1,63,63,0,1
7742,1,1,45,48,1,0
7742,2,1,79,92,1,0
7742,1,1,93,93,0,1
7742,2,1,109,109,0,1
7743,1,1,20,20,1,0
7743,2,1,34,34,1,0
7743,1,1,31,31,0,1
7743,2,1,23,23,0,1
7744,1,1,199,205,1,0
7744,2,1,259,260,1,0
7744,1,1,376,398,0,1
7744,2,1,379,400,0,1
7745,1,1,56,56,1,0
7745,2,1,54,56,1,0
7745,1,1,61,62,0,1
7745,2,1,54,54,0,1
7746,1,1,36,37,1,0
7746,2,1,22,23,1,0
