Name,SCfxSDm_20_2015,SCfxSDm_20_2016,SCfxSDm_35_2015,SCfxSDm_35_2016,SDfxSCm_20_2015,SDfxSCm_20_2016,SDfxSCm_35_2015,SDfxSCm_35_2016,SD_20_2015,SD_20_2016,SD_35_2015,SD_35_2016,SCN_20_2015,SCN_20_2016,SCN_35_2015,SCN_35_2016
SD_As4_Contig424cap,261,1211,575,1786,356,1195,548,545,384,765,556,642,1113,720,842,784
SD_As4_Contig14075,103,1236,370,1606,299,1464,558,791,323,1014,572,969,1227,715,1209,1263
SD_As4_Contig15152,232,1454,494,1948,334,1596,379,573,490,728,627,587,761,534,479,563
SD_As4_Contig4392,103,262,545,807,243,221,664,210,184,304,1417,471,88,1169,122,72
SD_As4_Contig3172,269,1200,722,1922,477,1240,1002,867,350,894,969,1140,1378,868,1373,1417
SD_As4_Contig3662cap,68,473,152,625,76,447,166,207,113,271,186,188,269,141,137,257
SD_As4_Contig11239,143,508,594,1102,185,428,584,495,222,460,626,454,377,304,414,424
SD_As4_Contig304cap,158,509,379,888,360,619,456,414,247,652,415,426,554,471,491,449
SD_As4_Contig16165,44,183,143,326,73,195,103,126,103,166,170,116,196,188,165,98
SD_As4_Contig8517,472,1421,1245,2666,604,1403,1186,754,729,1495,1419,1313,1095,995,1343,831
SD_As4_Contig2520cap,69,346,121,467,100,328,128,263,127,258,114,118,315,210,248,296
SD_As4_Contig17909,3,11,4,15,1,18,7,11,11,24,12,16,6,3,2,4
SD_As4_Contig360,491,2000,1460,3460,924,2144,1627,1281,694,1538,1211,1407,1793,1414,1594,1612
SD_As4_Contig6251,99,900,248,1148,296,897,407,490,165,722,336,580,929,692,939,963
SD_As4_Contig2143cap,34,548,223,771,67,116,147,63,46,500,116,423,27,206,10,12
SD_As4_Contig21298,53,321,128,449,69,314,124,315,152,396,293,252,378,375,235,263
SD_As4_Contig374,232,1377,1361,2738,451,1069,1386,2107,269,756,1357,1371,1096,1200,1522,1589
SD_As4_Contig38062,41,208,119,327,75,184,114,72,64,157,74,92,174,135,139,113
SD_As4_Contig3221,52,271,86,357,58,318,90,52,96,163,88,113,114,125,116,74
SD_As4_Contig1398cap,449,1818,1294,3112,624,1906,1272,783,863,1858,1445,1469,1408,1191,1233,1150
SD_As4_Contig3666cap,40,1581,333,1914,72,294,93,124,85,516,76,443,26,301,0,58
SD_As4_Contig1254,0,11,3,14,6,19,2,13,4,22,8,6,5,12,7,3
SD_As4_Contig1318cap,198,1869,468,2337,432,2396,667,906,410,1347,681,1493,1959,1096,1770,1787
SD_As4_Contig1889,28,46,78,124,39,59,80,33,32,58,43,39,49,44,58,58
SD_As4_Contig4127,162,797,518,1315,304,874,622,446,289,600,419,532,863,588,774,754
SD_As4_Contig16723,115,615,244,859,172,572,234,422,148,384,228,291,627,474,572,529
SD_As4_Contig1439cap,1664,5955,3674,9629,2069,5710,3883,2224,2129,3736,2993,3590,5873,3798,4705,4035
SD_As4_Contig5957,409,1490,1301,2791,717,1673,1338,1403,509,1294,1077,1126,1639,1402,1529,1388
SD_As4_Contig1072cap,5,17,34,51,5,24,25,34,8,20,10,13,13,9,29,58
SD_As4_Contig9667,179,1024,462,1486,344,1177,532,670,251,768,399,645,1169,803,1094,1070
SD_As4_Contig4622,270,1565,832,2397,461,1578,925,790,503,1129,937,1127,1397,984,1315,1193
SD_As4_Contig3847cap,120,855,364,1219,208,714,358,354,279,430,428,319,510,414,335,380
SD_As4_Contig796,559,1277,1086,2363,876,1199,1041,571,628,1158,781,744,1118,959,999,801
SD_As4_Contig14170,109,377,239,616,164,392,276,233,143,379,215,214,464,396,353,307
SD_As4_Contig427,2908,12274,7608,19882,5556,10329,8314,7961,4421,9748,6932,6072,10799,11208,9275,8290
SD_As4_Contig756cap,373,1188,719,1907,727,1047,653,419,689,1541,929,481,1294,1296,719,741
SD_As4_Contig358,6,128,82,210,270,24,32,14,8,106,868,292,11,3971,27,13
SD_As4_Contig13349,146,551,282,833,152,549,226,193,197,400,351,394,355,300,374,257
SD_As4_Contig4857,14,256,97,353,23,56,27,17,14,466,148,255,12,173,9,2
SD_As4_Contig1060,91,762,221,983,241,804,262,529,220,594,356,523,715,540,640,609
SD_As4_Contig58669,139,484,387,871,273,436,386,210,165,275,235,179,477,349,319,365
SD_As4_Contig955,41,276,93,369,100,267,133,173,88,241,145,151,236,190,180,201
SD_As4_Contig728_2,1567,7672,21119,28791,3386,7703,22073,20157,3270,6619,37888,32673,6605,4209,12494,15228
SD_As4_Contig554cap,863,4322,2292,6614,1237,3986,1904,3405,1568,3758,3135,2578,3984,2426,1440,2128
SD_As4_Contig6907,200,1322,382,1704,274,1101,422,510,334,764,647,708,490,425,487,369
SD_As4_Contig1247,322,1550,980,2530,502,1749,1077,1112,648,1575,1126,1465,1347,1031,1404,1366
SD_As4_Contig897cap,150,1439,421,1860,359,1518,623,858,300,1050,550,920,1496,986,1443,1496
SD_As4_Contig1091,503,2451,1087,3538,751,2361,1237,1196,677,1588,1270,1392,2219,1765,1670,1692
SD_As4_Contig1556,807,3812,2165,5977,1443,3348,2297,2698,1303,3543,2410,2075,3116,2886,3053,2530
SD_As4_Contig5008,248,1222,663,1885,508,1453,816,870,397,1078,770,1097,1562,1145,1434,1401
SD_As4_Contig6098,229,980,602,1582,286,984,473,477,341,751,488,537,968,534,669,870
SD_As4_Contig3531,112,731,322,1053,194,676,357,426,639,1810,1260,716,810,922,652,509
SD_As4_Contig4461,352,1590,2647,4237,782,1748,2745,3601,626,1537,2338,1844,2408,1892,4764,4978
SD_As4_Contig20293,0,3,0,3,0,0,0,0,1,5,0,1,1,0,0,0
SD_As4_Contig435cap,164,854,400,1254,298,769,453,268,695,2088,603,602,968,772,525,476
SD_As4_Contig3633cap,56,751,271,1022,93,105,177,90,36,594,168,650,2,519,2,3
SD_As4_Contig1376cap,92,439,235,674,129,426,290,165,157,305,307,394,322,202,326,292
SD_As4_Contig3855cap,4,41,11,52,6,38,11,26,31,50,64,59,116,37,75,49
SD_As4_Contig7084,935,6024,2628,8652,1442,4691,2812,2608,1613,4095,3805,4713,2140,1167,1132,1486
SD_As4_Contig9934,254,1105,650,1755,416,1418,701,590,571,1259,879,1082,800,625,741,596
SD_As4_Contig21783,22,141,41,182,29,143,42,30,51,87,52,59,110,121,145,46
SD_As4_Contig27661,0,25,9,34,4,25,10,9,3,16,4,11,18,5,14,31
SD_As4_Contig718cap,170,581,637,1218,273,561,615,640,294,582,715,684,566,484,618,614
SD_As4_Contig7303,483,2224,1040,3264,588,2178,870,1348,837,1885,1175,1101,2281,1962,1675,1655
SD_As4_Contig1094,1196,3466,4663,8129,2231,2971,5083,3777,1248,2569,4466,3823,3471,2958,3928,4104
SD_As4_Contig7822,98,586,373,959,240,582,380,517,206,381,445,495,606,452,506,553
SD_As4_Contig4452,470,2288,1389,3677,892,2256,1548,1597,645,1808,1195,1440,2571,2246,2369,2135
SD_As4_Contig2469,150,681,848,1529,223,814,733,467,254,500,726,756,602,387,847,842
SD_As4_Contig5583,115,984,335,1319,247,845,312,644,300,747,510,637,604,513,531,522
SD_As4_Contig14631,229,1321,415,1736,345,1322,534,955,665,1776,707,956,990,1000,1181,637
SD_As4_Contig21675,149,658,531,1189,256,447,402,669,285,538,590,506,474,419,440,506
SD_As4_Contig1237cap,36,209,94,303,50,209,102,117,61,141,105,91,234,163,186,219
SD_As4_Contig6084,225,1013,508,1521,453,885,559,693,306,698,414,475,1022,835,751,704
SD_As4_Contig8539,82,671,204,875,196,904,284,489,198,634,408,601,655,458,710,833
SD_As4_Contig8318,372,2064,885,2949,696,2226,1051,1102,619,1556,1027,1332,2322,1438,1922,1984
SD_As4_Contig416cap,159,868,405,1273,281,912,460,541,324,755,575,620,702,501,582,573
SD_As4_Contig16109,182,526,540,1066,262,446,503,390,301,690,698,532,412,374,370,294
SD_As4_Contig11426,209,1579,772,2351,314,1553,628,1060,466,905,900,906,1085,641,641,750
SD_As4_Contig30910,9,32,17,49,6,49,15,21,29,20,14,7,27,23,31,32
SD_As4_Contig6178,147,637,436,1073,241,604,350,404,232,460,404,399,628,505,444,468
SD_As4_Contig7439,40,141,63,204,46,128,52,51,43,92,52,53,68,70,60,68
SD_As4_Contig861,88,723,286,1009,208,824,373,550,206,540,431,503,819,549,835,736
SD_As4_Contig1062cap,653,2384,1762,4146,1117,2462,1940,2189,1209,1082,1646,1111,1838,1451,1266,1963
SD_As4_Contig13242,72,373,140,513,128,405,133,137,95,246,200,286,356,234,275,247
SD_As4_Contig344cap,251,1225,394,1619,349,1454,560,425,273,582,428,967,1369,1025,1610,1218
SD_As4_Contig11219,151,925,427,1352,319,1066,504,581,300,783,504,607,1049,707,919,882
SD_As4_Contig6321,282,1206,851,2057,586,1142,951,847,622,1232,880,889,1160,977,1018,943
SD_As4_Contig55cap,438,1833,901,2734,476,1678,813,766,855,1427,1027,868,1397,1085,1086,1039
SD_As4_Contig2091,238,361,556,917,366,287,698,207,271,448,561,261,360,271,244,203
SD_As4_Contig1826cap,2032,9155,5046,14201,2995,7905,5107,4143,2743,5153,4533,4937,7039,5564,5935,5658
SD_As4_Contig24632,191,408,262,670,246,387,294,72,161,198,94,84,330,287,155,128
SD_As4_Contig795,255,1352,534,1886,395,1638,691,700,508,1322,646,1005,1002,910,1033,857
SD_As4_Contig292cap,150,367,67,434,196,612,71,117,202,320,95,186,342,215,259,113
SD_As4_Contig2568,343,1177,807,1984,527,1147,837,674,490,1068,759,744,1019,746,805,773
SD_As4_Contig4540,1,23,4,27,1,12,4,6,0,16,200,0,18,228,19,18
SD_As4_Contig7380,308,1443,14576,16019,631,1504,12952,14394,788,1408,20171,15004,1443,944,11255,13542
SD_As4_Contig10259,256,1080,740,1820,393,1030,670,817,503,1052,644,655,942,852,697,784
SD_As4_Contig23019,59,68,111,179,105,73,131,19,54,50,45,30,72,47,27,30
SD_As4_Contig5570,6,36,20,56,13,57,20,9,8,31,152,35,54,65,22,37
SD_As4_Contig1125,802,2613,3104,5717,1442,1649,2956,2377,1052,1562,2715,2080,1669,1126,1012,1789
SD_As4_Contig17158,23,85,109,194,28,91,113,48,30,54,99,129,75,36,111,97
SD_As4_Contig23062,20,114,68,182,57,84,67,57,71,116,111,83,90,112,90,54
SD_As4_Contig21202,122,653,178,831,142,504,153,169,247,258,212,139,608,297,191,239
SD_As4_Contig1989cap,49,318,122,440,83,291,109,172,104,183,148,132,223,255,207,115
SD_As4_Contig35663,74,401,93,494,96,367,89,153,108,228,102,95,377,317,172,232
SD_As4_Contig1952,182,1011,657,1668,432,1069,710,968,408,1175,798,905,838,725,792,748
SD_As4_Contig8938,98,305,64,369,106,358,94,87,110,144,54,141,311,182,232,96
SD_As4_Contig7169,133,847,186,1033,170,848,206,419,282,681,191,214,692,563,555,541
SD_As4_Contig7713,339,1839,1090,2929,499,1588,877,625,553,932,857,943,1325,780,831,1110
SD_As4_Contig8301,283,1423,682,2105,520,1257,722,1047,379,874,722,713,1390,1321,967,975
SD_As4_Contig10035,0,7,1,8,1,6,5,4,2,8,52,3,6,11,5,3
SD_As4_Contig5430,105,686,295,981,189,763,314,346,249,610,346,441,608,425,468,483
SD_As4_Contig3055cap,10,73,24,97,15,40,28,21,17,27,21,16,67,70,45,26
SD_As4_Contig1515,1206,6874,2682,9556,1265,6405,1658,3335,255,319,508,400,14888,7249,6201,9183
SD_As4_Contig2001,208,1742,403,2145,378,2294,499,803,489,1142,644,1250,1410,867,1346,1001
SD_As4_Contig6269_1,19,112,39,151,32,103,42,67,43,83,47,79,107,91,77,65
SD_As4_Contig3073cap,26,101,178,279,50,99,148,51,23,47,72,47,244,127,118,120
SD_As4_Contig1067cap,268,882,897,1779,387,890,848,654,434,800,985,807,758,585,654,701
SD_As4_Contig3234,113,1093,390,1483,282,1444,629,789,248,817,433,846,974,631,1195,1115
SD_As4_Contig8924,695,2888,1545,4433,834,3110,1652,1662,1010,2017,2181,2187,2305,1713,1788,1715
SD_As4_Contig981,374,1787,700,2487,684,2089,861,899,682,1399,924,1303,1649,982,1323,1156
SD_As4_Contig4700,12,34,7,41,4,42,5,4,9,17,8,16,19,19,18,3
SD_As4_Contig9621,30,299,91,390,44,107,57,29,25,174,43,140,37,126,47,23
SD_As4_Contig1120,106,615,235,850,179,539,211,163,234,361,216,192,417,361,233,221
SD_As4_Contig128cap,1777,11998,4720,16718,2671,9588,4847,5733,2759,5518,5665,5934,7631,5247,4700,5786
SD_As4_Contig1470,75,417,170,587,185,449,220,280,187,571,301,348,374,275,344,249
SD_As4_Contig1879cap,39,202,118,320,70,167,161,125,87,164,180,170,186,114,162,173
SD_As4_Contig12087,28,722,139,861,190,772,225,480,101,385,189,345,877,526,773,790
SD_As4_Contig10863,194,1003,537,1540,344,938,585,944,421,831,883,594,868,730,796,668
SD_As4_Contig1925,559,2461,1537,3998,811,2416,1394,1195,871,1503,919,943,2013,1430,1372,1560
SD_As4_Contig14256,38,306,62,368,51,248,52,43,88,176,48,72,114,81,56,65
SD_As4_Contig474cap,94,862,323,1185,304,917,406,595,256,815,464,618,813,609,801,796
SD_As4_Contig3041,159,1246,312,1558,428,1245,526,687,322,1161,482,755,1194,815,1022,941
SD_As4_Contig9344,121,698,329,1027,289,682,426,439,262,597,373,441,809,601,589,562
SD_As4_Contig15512,151,1025,509,1534,383,1162,650,761,336,991,665,741,979,689,967,891
SD_As4_Contig1995,398,2192,829,3021,710,2443,1054,1030,631,1529,895,1320,2111,1510,1903,1768
SD_As4_Contig179cap,996,4809,1975,6784,1670,4699,2620,2830,2500,4966,4239,2931,4122,4521,3918,2996
SD_As4_Contig8814,24,490,96,586,119,476,165,409,134,648,226,489,395,348,481,385
SD_As4_Contig123cap,123,585,394,979,232,695,443,475,220,453,409,419,600,363,561,543
SD_As4_Contig2361cap,750,2897,1603,4500,909,2149,1555,1497,580,1674,1076,1168,2414,1872,1814,1919
SD_As4_Contig618cap,62,326,142,468,97,342,140,241,130,305,264,225,300,261,157,215
SD_As4_Contig6187,93,571,224,795,203,481,226,358,198,531,279,298,473,360,352,359
SD_As4_Contig11816,41,131,38,169,46,186,28,58,37,90,48,84,98,84,115,59
SD_As4_Contig9451,210,606,469,1075,142,297,217,109,368,382,133,131,445,525,276,168
SD_As4_Contig1803cap,222,1083,581,1664,406,1404,787,667,391,905,689,1242,1147,704,1370,1426
SD_As4_Contig45,632,3033,1528,4561,1054,3264,1760,1595,916,2399,1783,2284,2861,1885,2227,2066
SD_As4_Contig1835cap,419,2047,1042,3089,879,2229,1258,1486,688,1561,1201,1354,2110,1664,1696,1640
SD_As4_Contig8784,249,1299,800,2099,435,1385,900,940,500,1259,1128,1045,1258,1009,1191,1207
SD_As4_Contig1100cap,467,1445,1583,3028,675,1285,1512,910,711,1479,1234,1222,1313,1382,1350,952
SD_As4_Contig2780,49,284,46,330,51,315,53,44,86,144,75,136,120,104,98,45
SD_As4_Contig1142,122,575,314,889,205,736,393,253,194,371,375,512,661,337,634,569
SD_As4_Contig7367,109,274,263,537,145,281,292,99,163,271,185,176,203,168,151,153
SD_As4_Contig16cap,299,1264,802,2066,464,1130,679,1142,356,1155,672,791,1359,1312,1024,1204
SD_As4_Contig4636,128,689,332,1021,249,720,499,468,246,579,414,460,746,539,668,671
SD_As4_Contig6141,1706,5025,3520,8545,2722,4838,4092,2269,2900,3975,4377,3289,3433,2765,2873,2267
SD_As4_Contig191858,0,1,0,1,0,0,3,1,0,0,1,0,0,0,3,1
SD_As4_Contig5432,221,792,335,1127,318,1068,446,349,264,701,392,647,534,509,624,481
SD_As4_Contig1854cap,109,404,237,641,164,416,201,103,167,228,170,187,476,365,408,302
SD_As4_Contig14550,125,378,237,615,184,436,251,240,263,502,351,344,318,405,396,391
SD_As4_Contig490,200,472,65,537,232,778,71,164,273,259,62,530,599,187,513,100
SD_As4_Contig1859,389,1109,735,1844,483,1176,852,452,524,901,660,671,1335,1023,1085,811
SD_As4_Contig4125,36,182,185,367,84,165,145,119,66,113,132,91,192,134,167,119
SD_As4_Contig3097,575,3018,1818,4836,1106,3138,2242,1865,939,2154,2298,2409,3372,1878,3206,3566
SD_As4_Contig4367,60,785,207,992,216,1104,361,498,189,679,380,707,956,579,1011,971
SD_As4_Contig16982,0,11,3,14,3,8,1,1,4,5,12,8,3,14,2,0
SD_As4_Contig31925,17,126,45,171,30,116,32,47,48,103,79,81,89,56,62,56
SD_As4_Contig6395,324,2020,998,3018,675,2191,1060,1276,505,1516,963,1365,2019,874,1362,1945
SD_As4_Contig9398,235,1396,500,1896,455,1467,590,768,404,1103,658,777,1377,964,1065,1209
SD_As4_Contig201,381,1758,951,2709,818,2020,1277,1338,595,1710,934,1339,1820,1498,1881,1653
SD_As4_Contig6908,640,1507,1708,3215,920,1380,1741,786,1126,1239,1791,1146,2031,1834,1634,1347
SD_As4_Contig11923,82,610,172,782,197,721,277,346,161,491,283,423,611,419,607,538
SD_As4_Contig2947,282,965,548,1513,361,1062,604,510,457,715,582,1201,869,466,1127,861
SD_As4_Contig20591,24,127,54,181,59,101,98,92,141,463,384,174,126,152,110,132
SD_As4_Contig1114cap,282,1142,660,1802,431,1132,707,626,337,804,558,671,1037,846,941,754
SD_As4_Contig2380cap,121,928,390,1318,280,972,445,594,289,633,587,644,914,480,756,883
SD_As4_Contig2882,212,1118,366,1484,295,1138,338,353,425,731,504,667,732,683,633,449
SD_As4_Contig2155cap,60,394,176,570,154,376,214,270,154,369,248,242,401,277,347,339
SD_As4_Contig4197,182,1071,521,1592,387,1189,638,725,342,858,747,885,1203,735,1029,998
SD_As4_Contig22127,55,121,98,219,57,80,66,62,83,157,75,71,70,68,20,19
SD_As4_Contig147,201,1925,422,2347,483,2009,662,1105,483,1365,728,1186,1928,1268,1552,1456
SD_As4_Contig2789cap,0,3,0,3,0,3,0,2,0,2,1,4,0,0,6,0
SD_As4_Contig7135_1,319,1470,813,2283,568,1334,866,875,628,1401,954,923,1465,1168,1106,1094
SD_As4_Contig8391,396,1513,1020,2533,555,1718,1152,1010,457,1126,942,1090,1525,1053,1256,1188
SD_As4_Contig2517_1,108,548,283,831,210,531,269,384,210,423,334,337,466,452,406,388
SD_As4_Contig189,1666,2595,2558,5153,2021,3390,2929,1399,2004,3377,2394,2940,2345,1676,1999,1376
SD_As4_Contig8281,42,145,113,258,73,127,125,62,55,96,91,77,134,77,96,107
SD_As4_Contig3664,212,1190,563,1753,437,1273,639,845,312,978,655,765,1138,926,908,982
SD_As4_Contig13606,3,148,21,169,27,144,39,72,20,86,38,94,164,76,153,166
SD_As4_Contig13227,74,165,99,264,62,172,121,42,86,167,90,99,178,106,111,86
SD_As4_Contig10328,245,1041,519,1560,311,1069,485,611,525,1039,632,527,736,731,692,701
SD_As4_Contig3618cap,23,410,77,487,91,522,84,190,74,269,87,272,392,256,492,413
SD_As4_Contig538cap,2,3,1,4,1,2,1,1,2,0,1,0,1,1,0,1
SD_As4_Contig2500,202,1346,313,1659,247,1440,201,334,446,614,279,501,630,376,298,330
SD_As4_Contig5986,203,1059,760,1819,390,1257,849,863,339,943,1036,1146,1234,845,1020,1053
SD_As4_Contig7386,153,1198,386,1584,281,1356,431,481,319,796,355,784,1086,716,1151,1093
SD_As4_Contig31888,0,13,7,20,2,14,5,5,4,9,5,4,6,8,7,6
SD_As4_Contig2192,66,310,180,490,87,300,152,87,131,200,156,174,233,166,222,203
SD_As4_Contig13246,619,3863,1595,5458,992,3857,1639,2306,1538,3120,2359,2493,2834,1793,1838,2317
SD_As4_Contig25877,0,3,0,3,1,12,3,4,2,4,13,4,1,1,3,3
SD_As4_Contig2976cap,331,1243,547,1790,473,1441,635,584,456,899,673,857,1180,685,884,841
SD_As4_Contig1923cap,89,46,245,291,75,12,155,5,18,5,51,10,81,37,41,66
SD_As4_Contig18737,70,114,2189,2303,63,62,1765,1403,126,207,1107,1020,104,152,1250,1145
SD_As4_Contig14332,42,154,149,303,62,133,116,124,42,120,53,57,236,294,179,123
SD_As4_Contig3761cap,70,119,306,425,144,108,292,160,104,135,245,220,172,108,331,319
SD_As4_Contig10685,257,1176,783,1959,568,1063,911,615,434,934,658,664,1016,793,820,884
SD_As4_Contig6516,458,2049,1027,3076,765,1655,832,1222,875,2192,1488,1173,1643,1850,1336,850
SD_As4_Contig2801,985,4837,2297,7134,2045,4678,2532,3694,2545,6583,3896,3778,4674,3358,2967,3296
SD_As4_Contig5303,88,585,189,774,206,754,219,196,203,404,208,426,522,349,479,364
SD_As4_Contig20783,110,643,282,925,200,713,284,530,209,574,335,348,456,514,396,441
SD_As4_Contig15715,33,337,58,395,81,387,88,143,77,220,117,235,335,197,303,284
SD_As4_Contig22550,0,1,1,2,0,4,1,4,2,1,0,0,8,7,5,5
SD_As4_Contig8775,5,21,15,36,6,17,18,15,10,18,17,15,20,17,15,9
SD_As4_Contig52cap,1931,5042,4899,9941,3017,4823,5081,2646,2647,4810,5507,4249,3292,3195,2420,2370
SD_As4_Contig666cap,308,2384,926,3310,464,1679,984,1164,418,883,995,1118,902,776,688,908
SD_As4_Contig10548,144,1208,477,1685,315,1188,544,867,293,748,585,753,1155,797,881,1118
SD_As4_Contig1866cap,14,135,28,163,44,175,53,111,33,110,48,121,158,143,125,115
SD_As4_Contig1771cap,142,661,427,1088,229,610,409,302,361,646,467,456,516,530,412,351
SD_As4_Contig5619,39,376,169,545,169,582,315,109,104,277,292,392,514,323,764,1083
SD_As4_Contig923,380,1588,965,2553,597,1919,1139,928,644,1325,927,1249,1813,1233,1510,1554
SD_As4_Contig6136,128,540,315,855,186,544,373,412,201,535,367,381,492,437,416,354
SD_As4_Contig1690,549,2772,1380,4152,897,2666,1689,1489,953,2459,1454,2446,2077,1436,1557,1514
SD_As4_Contig6327,100,432,234,666,165,372,241,189,174,338,254,239,318,323,294,225
SD_As4_Contig4564,311,1430,617,2047,626,1348,808,837,366,1107,503,906,1456,1273,1361,1170
SD_As4_Contig1738cap,148,1812,498,2310,412,1768,548,883,436,878,636,903,1046,476,643,1017
SD_As4_Contig1308cap,83,372,161,533,126,356,165,180,116,259,137,129,395,292,317,282
SD_As4_Contig35,60,445,141,586,131,385,187,295,146,450,251,343,265,299,264,269
SD_As4_Contig1268cap,314,1379,845,2224,687,1247,951,831,637,1528,841,1126,1108,835,935,863
SD_As4_Contig1910,339,1606,725,2331,526,2044,897,862,634,1300,960,1418,1474,876,1508,1478
SD_As4_Contig4698,380,3429,831,4260,1005,3125,1438,2286,631,2490,1033,1682,3633,2852,3653,3207
SD_As4_Contig3473cap,190,1462,404,1866,348,1480,522,752,348,924,512,803,1300,723,1025,1044
SD_As4_Contig16943,202,821,538,1359,258,751,481,622,280,595,527,453,878,844,807,812
SD_As4_Contig697,6847,66483,12065,78548,9882,74630,13440,58569,18672,48863,25568,33369,59070,31152,34494,35811
SD_As4_Contig1868cap,165,787,332,1119,242,863,328,302,278,524,352,446,609,465,565,431
SD_As4_Contig5924,36,446,86,532,114,501,173,234,90,299,154,241,569,285,501,495
SD_As4_Contig24400,15,76,26,102,22,75,47,79,25,79,58,74,71,53,70,60
SD_As4_Contig950cap,98,612,233,845,141,600,176,246,192,563,148,179,292,193,89,325
SD_As4_Contig3826,50,404,144,548,164,471,231,305,99,334,197,291,488,371,417,475
SD_As4_Contig1658cap,12,66,10,76,15,52,13,10,24,26,14,10,41,33,14,11
SD_As4_Contig14759,6,21,10,31,5,25,11,6,4,16,14,10,18,12,8,7
SD_As4_Contig5639,337,1551,699,2250,567,1573,803,724,477,1180,601,908,1479,1032,1162,1066
SD_As4_Contig9286,71,465,192,657,118,414,206,354,159,372,294,273,300,281,175,234
SD_As4_Contig8605,69,337,140,477,112,313,136,126,96,225,92,88,329,315,229,222
SD_As4_Contig1833,11,358,67,425,90,328,104,265,61,298,110,263,332,183,280,305
SD_As4_Contig1861cap,122,582,267,849,168,567,209,357,224,463,261,308,504,518,375,367
SD_As4_Contig1206cap,11,106,20,126,17,108,17,60,41,31,56,27,83,86,61,63
SD_As4_Contig2066,50,948,190,1138,233,1106,363,656,124,596,245,628,1058,595,980,1064
SD_As4_Contig18607,69,735,212,947,225,808,300,446,234,672,421,493,835,537,716,742
